time,lat,long,photo,lux
2018-04-28-02-31-51,-15.746079055926446,1.4754048507052042,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-31-51LuxQuest.jpg,5.147809244791667
2018-04-28-02-31-54,-15.597519026384083,1.5928688432254967,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-31-54LuxQuest.jpg,5.266083984375
2018-04-28-02-31-56,-15.498435179642001,1.671073868891908,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-31-56LuxQuest.jpg,5.284417317708333
2018-04-28-02-31-59,-15.349747084052701,1.7882266609181419,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-31-59LuxQuest.jpg,5.11265625
2018-04-28-02-32-02,-15.200982148835237,1.9051954647236087,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-02LuxQuest.jpg,5.15375
2018-04-28-02-32-04,-15.101763405857048,1.9830734950835056,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-04LuxQuest.jpg,5.376477864583333
2018-04-28-02-32-07,-14.95287211213994,2.099740169739905,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-07LuxQuest.jpg,5.145462239583333
2018-04-28-02-32-10,-14.803909101436547,2.216228405704238,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-10LuxQuest.jpg,5.270305989583333
2018-04-28-02-32-12,-14.704558877316833,2.2937890457111405,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-12LuxQuest.jpg,5.352164713541667
2018-04-28-02-32-15,-14.55547292320838,2.4099842238713975,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-15LuxQuest.jpg,5.252444661458333
2018-04-28-02-32-18,-14.406316959660934,2.5260060859814653,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-18LuxQuest.jpg,5.3073828125
2018-04-28-02-32-20,-14.30683952326793,2.6032589405888946,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-20LuxQuest.jpg,5.380003255208333
2018-04-28-02-32-23,-14.1575657389573,2.718996922961584,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-23LuxQuest.jpg,5.30693359375
2018-04-28-02-32-26,-14.008222798981325,2.834566925369373,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-26LuxQuest.jpg,5.389365234375
2018-04-28-02-32-28,-13.908622419183262,2.911521386087437,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-28LuxQuest.jpg,5.183170572916667
2018-04-28-02-32-31,-13.75916507353869,3.0268162599377217,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-31LuxQuest.jpg,5.236712239583333
2018-04-28-02-32-34,-13.609641133549708,3.1419484899083954,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-34LuxQuest.jpg,5.368974609375
2018-04-28-02-32-36,-13.509921225441168,3.218614161690615,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-36LuxQuest.jpg,5.695680338541667
2018-04-28-02-32-39,-13.360287148651821,3.3334800142836585,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-39LuxQuest.jpg,5.389524739583333
2018-04-28-02-32-42,-13.21058818506536,3.44818855908238,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-42LuxQuest.jpg,5.159671223958333
2018-04-28-02-32-44,-13.110753017514575,3.524574619995452,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-44LuxQuest.jpg,5.378580729166667
2018-04-28-02-32-47,-12.960948185995978,3.6390253251530056,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-47LuxQuest.jpg,5.095950520833333
2018-04-28-02-32-50,-12.81108017522756,3.7533242720449373,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-50LuxQuest.jpg,5.3783561197916665
2018-04-28-02-32-53,-12.661149838982963,3.8674729547751294,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-53LuxQuest.jpg,5.127063802083334
2018-04-28-02-32-55,-12.561162699723146,3.9434895451427865,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-55LuxQuest.jpg,5.183180338541667
2018-04-28-02-32-58,-12.411131618188293,4.057392767949681,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-32-58LuxQuest.jpg,5.414563802083333
2018-04-28-02-33-01,-12.261039918724554,4.171150422349889,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-01LuxQuest.jpg,5.042916666666667
2018-04-28-02-33-03,-12.160946911532603,4.246909599963201,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-03LuxQuest.jpg,5.118916015625
2018-04-28-02-33-06,-12.010757881873193,4.360430332176575,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-06LuxQuest.jpg,5.571097005208333
2018-04-28-02-33-09,-11.860511649379482,4.4738110455119635,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-09LuxQuest.jpg,5.400335286458334
2018-04-28-02-33-11,-11.760315335576335,4.549321774994216,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-11LuxQuest.jpg,5.117799479166667
2018-04-28-02-33-14,-11.609974334207891,4.66247367699241,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-14LuxQuest.jpg,5.231474609375
2018-04-28-02-33-17,-11.459577837552443,4.775491109641318,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-17LuxQuest.jpg,5.371129557291667
2018-04-28-02-33-19,-11.359283339779974,4.850761928728974,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-19LuxQuest.jpg,5.2844921875
2018-04-28-02-33-22,-11.208796343118022,4.96355908777715,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-22LuxQuest.jpg,5.146487630208333
2018-04-28-02-33-25,-11.058255558716356,5.076226473231095,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-25LuxQuest.jpg,5.128037109375
2018-04-28-02-33-27,-10.95786543829551,5.151266773434264,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-27LuxQuest.jpg,5.285611979166666
2018-04-28-02-33-30,-10.807237568981925,5.263722423023938,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-30LuxQuest.jpg,5.349495442708333
2018-04-28-02-33-33,-10.65655761947592,5.3760529947744375,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-33LuxQuest.jpg,5.106136067708333
2018-04-28-02-33-35,-10.556076145274924,5.450871740716403,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-35LuxQuest.jpg,5.332317708333333
2018-04-28-02-33-38,-10.405312525951587,5.562998687452271,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-38LuxQuest.jpg,5.476383463541667
2018-04-28-02-33-41,-10.254500241530412,5.675006105877665,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-41LuxQuest.jpg,5.233102213541667
2018-04-28-02-33-43,-10.153930828643853,5.749612262181714,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-43LuxQuest.jpg,5.325384114583334
2018-04-28-02-33-46,-10.003037435726284,5.861424593328938,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-46LuxQuest.jpg,5.35673828125
2018-04-28-02-33-49,-9.852097085258173,5.9731216650339185,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-49LuxQuest.jpg,5.175413411458333
2018-04-28-02-33-51,-9.751443148780634,6.047523769436514,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-51LuxQuest.jpg,5.227493489583333
2018-04-28-02-33-54,-9.600425104910713,6.159033864712965,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-54LuxQuest.jpg,5.358629557291667
2018-04-28-02-33-57,-9.44936181103754,6.270434250075873,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-57LuxQuest.jpg,5.295660807291667
2018-04-28-02-33-59,-9.3486284736109,6.344641267200299,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-33-59LuxQuest.jpg,5.549449869791666
2018-04-28-02-34-02,-9.197490901430504,6.455862360097495,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-02LuxQuest.jpg,5.364290364583334
2018-04-28-02-34-05,-9.046310640567796,6.566978865723024,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-05LuxQuest.jpg,5.37830078125
2018-04-28-02-34-08,-8.895086837249128,6.67799249162418,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-08LuxQuest.jpg,5.436110026041667
2018-04-28-02-34-10,-8.794248485664,6.7519446573152,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-10LuxQuest.jpg,5.246429036458333
2018-04-28-02-34-13,-8.642955526679986,6.862790516694868,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-13LuxQuest.jpg,5.4063118489583335
2018-04-28-02-34-16,-8.491622440334597,6.973537765218394,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-16LuxQuest.jpg,5.259967447916667
2018-04-28-02-34-18,-8.39071066421589,7.047315334198756,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-18LuxQuest.jpg,5.2873828125
2018-04-28-02-34-21,-8.239311837299741,7.157902927050432,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-21LuxQuest.jpg,5.226223958333334
2018-04-28-02-34-24,-8.087873736795865,7.268397031687844,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-24LuxQuest.jpg,5.3483268229166665
2018-04-28-02-34-26,-7.9868936587854575,7.34200854169401,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-26LuxQuest.jpg,5.459716796875
2018-04-28-02-34-29,-7.835392379031759,7.452351101509213,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-29LuxQuest.jpg,5.3856803385416665
2018-04-28-02-34-32,-7.683854387011271,7.562604868865204,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-32LuxQuest.jpg,5.345247395833334
2018-04-28-02-34-34,-7.5828094222037485,7.63605928452046,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-34LuxQuest.jpg,5.349345703125
2018-04-28-02-34-37,-7.431211666028023,7.746168764130236,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-37LuxQuest.jpg,5.306500651041667
2018-04-28-02-34-40,-7.279579758906447,7.856195427696325,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-40LuxQuest.jpg,5.131429036458333
2018-04-28-02-34-42,-7.178472468622749,7.929500432963487,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-42LuxQuest.jpg,5.35939453125
2018-04-28-02-34-45,-7.026783785553698,8.039390492746175,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-45LuxQuest.jpg,5.360807291666666
2018-04-28-02-34-48,-6.875062232199265,8.149201151579764,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-48LuxQuest.jpg,5.4277962239583335
2018-04-28-02-34-50,-6.773896458420799,8.22236613796894,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-50LuxQuest.jpg,5.376637369791666
2018-04-28-02-34-53,-6.622121544213476,8.332049584529235,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-53LuxQuest.jpg,5.149111328125
2018-04-28-02-34-56,-6.470315894154888,8.441657899008662,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-56LuxQuest.jpg,5.390315755208333
2018-04-28-02-34-58,-6.369095051976237,8.514689696709024,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-34-58LuxQuest.jpg,5.414046223958334
2018-04-28-02-35-01,-6.2172390292725215,8.62417933665162,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-01LuxQuest.jpg,5.270244140625
2018-04-28-02-35-04,-6.065353978264832,8.733598113381579,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-04LuxQuest.jpg,5.372311197916667
2018-04-28-02-35-07,-5.913440325839994,8.842949441993483,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-07LuxQuest.jpg,5.2222265625
2018-04-28-02-35-09,-5.812149047335527,8.915813046285532,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-09LuxQuest.jpg,5.4289778645833335
2018-04-28-02-35-12,-5.660189718020614,9.025055091870716,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-12LuxQuest.jpg,5.026321614583333
2018-04-28-02-35-15,-5.508203921722667,9.134233958206078,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-15LuxQuest.jpg,5.240478515625
2018-04-28-02-35-17,-5.406865685667658,9.206984864376821,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-17LuxQuest.jpg,5.03208984375
2018-04-28-02-35-20,-5.2548372006873985,9.316062131648279,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-20LuxQuest.jpg,5.369137369791667
2018-04-28-02-35-23,-5.102783956271398,9.425081342311792,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-23LuxQuest.jpg,5.354498697916667
2018-04-28-02-35-25,-5.0014017508736055,9.497728088097693,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-25LuxQuest.jpg,5.161012369791667
2018-04-28-02-35-28,-4.849308805983054,9.606653383660118,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-28LuxQuest.jpg,5.193089192708333
2018-04-28-02-35-31,-4.697193236090877,9.715524037709182,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-31LuxQuest.jpg,5.147607421875
2018-04-28-02-35-33,-4.595770476444889,9.78807601462035,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-33LuxQuest.jpg,5.346539713541667
2018-04-28-02-35-36,-4.443618621172746,9.896860437531144,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-36LuxQuest.jpg,5.559749348958333
2018-04-28-02-35-39,-4.291445421559446,10.0055961953441,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-39LuxQuest.jpg,5.146484375
2018-04-28-02-35-41,-4.189985522759846,10.078060233569705,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-41LuxQuest.jpg,5.049755859375
2018-04-28-02-35-44,-4.037779025974343,10.186717444207206,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-44LuxQuest.jpg,5.466803385416667
2018-04-28-02-35-47,-3.8855533192817995,10.295330258615103,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-47LuxQuest.jpg,5.346966145833333
2018-04-28-02-35-49,-3.7840596964231716,10.367714895891606,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-49LuxQuest.jpg,5.401614583333333
2018-04-28-02-35-52,-3.631803680766186,10.476256847086862,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-52LuxQuest.jpg,5.385611979166667
2018-04-28-02-35-55,-3.479530589636276,10.584758670920747,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-55LuxQuest.jpg,5.159309895833333
2018-04-28-02-35-57,-3.37800580403956,10.65707244498461,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-35-57LuxQuest.jpg,5.319410807291667
2018-04-28-02-36-00,-3.2257053921529693,10.76551108956867,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-00LuxQuest.jpg,5.352659505208333
2018-04-28-02-36-03,-3.0733896123407463,10.873914729433237,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-03LuxQuest.jpg,5.4971484375
2018-04-28-02-36-06,-2.921058891489714,10.982285072125597,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-06LuxQuest.jpg,5.441129557291666
2018-04-28-02-36-08,-2.819497393626209,11.054513468824837,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-08LuxQuest.jpg,5.481207682291667
2018-04-28-02-36-11,-2.667143620886728,11.16283087755113,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-11LuxQuest.jpg,5.169329427083333
2018-04-28-02-36-14,-2.514777041542553,11.271119257973451,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-14LuxQuest.jpg,5.464879557291667
2018-04-28-02-36-16,-2.4131924917905994,11.343296428253915,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-16LuxQuest.jpg,5.107216796875
2018-04-28-02-36-19,-2.2608058487657376,11.45154041244663,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-19LuxQuest.jpg,5.1287239583333335
2018-04-28-02-36-22,-2.1084078932400625,11.559759637203603,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-22LuxQuest.jpg,5.393968098958333
2018-04-28-02-36-24,-2.0068037066942455,11.631892411254462,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-24LuxQuest.jpg,5.361686197916667
2018-04-28-02-36-27,-1.8543888891390572,11.740074069971001,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-27LuxQuest.jpg,5.532568359375
2018-04-28-02-36-30,-1.701964786795466,11.848236091893678,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-30LuxQuest.jpg,5.395712890625
2018-04-28-02-36-32,-1.600343951663547,11.92033386122504,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-32LuxQuest.jpg,5.405462239583334
2018-04-28-02-36-35,-1.4479058687764983,12.028466854843742,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-35LuxQuest.jpg,5.399736328125
2018-04-28-02-36-38,-1.2954604220917507,12.136583626763167,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-38LuxQuest.jpg,5.433404947916666
2018-04-28-02-36-40,-1.1938262467466088,12.208654075337849,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-40LuxQuest.jpg,5.408082682291667
2018-04-28-02-36-43,-1.0413698077261657,12.316748649142472,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-43LuxQuest.jpg,5.381181640625
2018-04-28-02-36-46,-0.8889077124553163,12.424832977663337,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-46LuxQuest.jpg,5.43240234375
2018-04-28-02-36-48,-0.7872634519089782,12.496883789444157,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-48LuxQuest.jpg,5.459794921875
2018-04-28-02-36-51,-0.634793405871048,12.604954457586683,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-51LuxQuest.jpg,5.3790234375
2018-04-28-02-36-54,-0.48231946449085683,12.713017441766393,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-54LuxQuest.jpg,5.396318359375
2018-04-28-02-36-56,-0.38066845379662806,12.78505715448981,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-56LuxQuest.jpg,5.235807291666666
2018-04-28-02-36-59,-0.22818962989839733,12.893114162253998,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-36-59LuxQuest.jpg,5.442682291666666
2018-04-28-02-37-02,-0.07570844478242619,13.001169462470891,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-02LuxQuest.jpg,5.354000651041667
2018-04-28-02-37-05,0.07677377420006969,13.109224762687786,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-05LuxQuest.jpg,5.314111328125
2018-04-28-02-37-07,0.1784290337522099,13.18126276786391,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-07LuxQuest.jpg,5.28181640625
2018-04-28-02-37-10,0.3309120197969661,13.289321483175389,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-10LuxQuest.jpg,5.19458984375
2018-04-28-02-37-13,0.4833945255940463,13.3973844673551,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-13LuxQuest.jpg,4.9755240885416665
2018-04-28-02-37-15,0.5850489247024336,13.46943015649404,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-15LuxQuest.jpg,5.200162760416666
2018-04-28-02-37-18,0.7375292160241188,13.577505093504799,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-18LuxQuest.jpg,5.056878255208333
2018-04-28-02-37-21,0.8900072128291298,13.685588568252019,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-21LuxQuest.jpg,5.199466145833333
2018-04-28-02-37-23,0.9916576632344032,13.75765047909024,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-23LuxQuest.jpg,5.269111328125
2018-04-28-02-37-26,1.144130323954125,13.865753590631323,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-26LuxQuest.jpg,5.347581380208333
2018-04-28-02-37-29,1.296599035970733,13.973869508777101,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-29LuxQuest.jpg,5.339313151041667
2018-04-28-02-37-31,1.3982421759391603,14.045955325277415,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-31LuxQuest.jpg,5.1884537760416665
2018-04-28-02-37-34,1.5507024569410115,14.154098564179874,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-34LuxQuest.jpg,5.322545572916667
2018-04-28-02-37-37,1.7031569749707505,14.262259732328904,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-37LuxQuest.jpg,5.358655598958333
2018-04-28-02-37-39,1.804789762933717,14.334377992227775,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-39LuxQuest.jpg,5.107314453125
2018-04-28-02-37-42,1.9572327550192317,14.442573311322654,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-42LuxQuest.jpg,5.309807942708333
2018-04-28-02-37-45,2.1096682765853414,14.550790828532337,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-45LuxQuest.jpg,5.306064453125
2018-04-28-02-37-47,2.2112871907265568,14.62295006956623,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-47LuxQuest.jpg,5.282952473958333
2018-04-28-02-37-50,2.3637081981406802,14.731210275458224,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-50LuxQuest.jpg,5.154104817708333
2018-04-28-02-37-53,2.516119814044695,14.839497802106898,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-53LuxQuest.jpg,5.283190104166667
2018-04-28-02-37-55,2.617721866156397,14.91170485446498,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-55LuxQuest.jpg,5.103590494791667
2018-04-28-02-37-58,2.7701159797006634,15.020041899985138,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-37-58LuxQuest.jpg,5.3741666666666665
2018-04-28-02-38-01,2.9224985673007056,15.12840968135656,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-01LuxQuest.jpg,5.114033203125
2018-04-28-02-38-03,3.0240805557317203,15.200674790322587,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-03LuxQuest.jpg,5.411526692708334
2018-04-28-02-38-06,3.176442866207664,15.309100628301955,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-06LuxQuest.jpg,5.43240234375
2018-04-28-02-38-09,3.328791943192091,15.417562324774465,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-09LuxQuest.jpg,5.45541015625
2018-04-28-02-38-11,3.4303502394044223,15.489892320537608,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-11LuxQuest.jpg,4.954290364583334
2018-04-28-02-38-14,3.582675837613577,15.598418903807232,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-14LuxQuest.jpg,5.316500651041666
2018-04-28-02-38-17,3.734986494783923,15.706986468211877,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-17LuxQuest.jpg,5.189921875
2018-04-28-02-38-19,3.8365181105698083,15.779388180961305,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-19LuxQuest.jpg,5.147740885416667
2018-04-28-02-38-22,3.9888023007571203,15.888029169899529,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-22LuxQuest.jpg,5.416533203125
2018-04-28-02-38-25,4.141069415471507,15.99671626261465,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-25LuxQuest.jpg,5.417532552083333
2018-04-28-02-38-27,4.242571149179774,16.069199937634117,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-27LuxQuest.jpg,5.354905598958333
2018-04-28-02-38-30,4.394808381816542,16.17796557752469,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-30LuxQuest.jpg,5.248681640625
2018-04-28-02-38-33,4.547027258319916,16.286782443834042,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-33LuxQuest.jpg,5.386126302083333
2018-04-28-02-38-35,4.648495694855979,16.359356618860012,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-35LuxQuest.jpg,5.180634765625
2018-04-28-02-38-38,4.800681701073971,16.46826057008128,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-38LuxQuest.jpg,5.627789713541667
2018-04-28-02-38-41,4.952847216724455,16.577220870363202,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-41LuxQuest.jpg,5.299436848958333
2018-04-28-02-38-43,5.054278940993728,16.649890668037553,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-43LuxQuest.jpg,5.391722005208333
2018-04-28-02-38-46,5.206408598151069,16.758946590967852,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-46LuxQuest.jpg,5.4076953125
2018-04-28-02-38-49,5.358515630306783,16.868062278053394,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-49LuxQuest.jpg,5.417649739583333
2018-04-28-02-38-52,5.510599610574049,16.97723772929417,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-52LuxQuest.jpg,5.5031510416666665
2018-04-28-02-38-54,5.611975839556317,17.05005779113026,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-54LuxQuest.jpg,5.400299479166667
2018-04-28-02-38-57,5.76401969246221,17.159339110303172,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-38-57LuxQuest.jpg,5.126669921875
2018-04-28-02-39-00,5.91603878593236,17.26868873136778,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-00LuxQuest.jpg,5.413170572916667
2018-04-28-02-39-03,6.0680318393063,17.3781049467768,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-03LuxQuest.jpg,5.39208984375
2018-04-28-02-39-05,6.169345742812392,17.451088933152974,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-05LuxQuest.jpg,5.40748046875
2018-04-28-02-39-08,6.321294399956726,17.560621261777882,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-08LuxQuest.jpg,5.448841145833334
2018-04-28-02-39-11,6.473215736344382,17.670228722483664,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-11LuxQuest.jpg,5.153824869791666
2018-04-28-02-39-13,6.5744805478658135,17.743340774906773,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-39-13LuxQuest.jpg,5.265146484375
